tree_id,civic_number,std_street,genus_name,species_name,cultivar_name,common_name,assigned,root_barrier,plant_area,on_street_block,on_street,neighbourhood_name,street_side_name,height_range_id,diameter,curb,date_planted,longitude,latitude,tree_height
199877,1745,W 12TH AV,ACER,PLATANOIDES,DRUMMONDI,SILVER VARIEGATED NORWAY MAPLE,N,N,8,1700,W 12TH AV,FAIRVIEW,ODD,2,5,Y,2003-02-24,-123.144341,49.260928,20-30
200828,806,W 10TH AV,FRAXINUS,ORNUS,ARIE PETERS,FLOWERING ASH,N,Y,8,800,W 10TH AV,FAIRVIEW,EVEN,2,3,Y,2004-03-09,NA,NA,20-30
200835,855,W 10TH AV,FRAXINUS,ORNUS,ARIE PETERS,FLOWERING ASH,N,Y,7,800,W 10TH AV,FAIRVIEW,ODD,2,3,Y,2004-03-10,-123.123099,49.262428,20-30
169257,2920,ASH ST,CATALPA,BIGNONIOIDES,NA,COMMON CATALPA,N,N,6,2900,ASH ST,FAIRVIEW,EVEN,2,17,Y,NA,-123.117586,49.258967,20-30
169606,1216,W 10TH AV,TSUGA,HETEROPHYLLA,NA,WESTERN HEMLOCK,N,N,B,1200,W 10TH AV,FAIRVIEW,EVEN,2,12,Y,NA,-123.131892,49.262458,20-30
169607,1216,W 10TH AV,THUJA,PLICATA,NA,WESTERN RED CEDAR,N,N,B,1200,W 10TH AV,FAIRVIEW,EVEN,2,14,Y,NA,-123.131924,49.262464,20-30
173835,1675,W 10TH AV,ACER,RUBRUM,NA,RED MAPLE,N,N,4,1600,W 10TH AV,FAIRVIEW,ODD,4,11,Y,1997-06-09,-123.142766,49.262742,40-50
173837,1675,W 10TH AV,ACER,RUBRUM,NA,RED MAPLE,N,N,4,1600,W 10TH AV,FAIRVIEW,ODD,4,11,Y,1997-06-09,-123.142504,49.262742,40-50
173838,1675,W 10TH AV,ACER,RUBRUM,NA,RED MAPLE,N,N,4,1600,W 10TH AV,FAIRVIEW,ODD,4,12,Y,1997-06-09,-123.142382,49.262736,40-50
173840,1675,W 10TH AV,ACER,RUBRUM,NA,RED MAPLE,N,N,4,1600,W 10TH AV,FAIRVIEW,ODD,4,14,Y,1997-06-09,-123.142146,49.262736,40-50
178167,2200,OAK ST,MALUS,ZUMI,CALOCARPA,REDBUD CRABAPPLE,N,N,10,2200,OAK ST,FAIRVIEW,EVEN,2,4,Y,1998-11-20,NA,NA,20-30
180069,1501,W 10TH AV,ACER,FREEMANI   X,ARMSTRONG,ARMSTRONG RED MAPLE,Y,N,C,1500,W 10TH AV,FAIRVIEW,ODD,3,5.5,Y,1998-11-10,-123.138982,49.262703,30-40
180083,1575,W 10TH AV,ACER,FREEMANI   X,ARMSTRONG,ARMSTRONG RED MAPLE,N,N,6,1500,W 10TH AV,FAIRVIEW,ODD,3,10.5,Y,1998-11-10,-123.139663,49.262711,30-40
180084,1575,W 10TH AV,ACER,FREEMANI   X,ARMSTRONG,ARMSTRONG RED MAPLE,N,N,6,1500,W 10TH AV,FAIRVIEW,ODD,3,10.5,Y,1998-11-10,-123.139526,49.262711,30-40
180241,655,W 12TH AV,ACER,RUBRUM,RED SUNSET,RED SUNSET RED MAPLE,N,N,C,2700,ASH ST,FAIRVIEW,ODD,2,13.5,Y,NA,-123.117697,49.260836,20-30
111382,1550,W 10TH AV,ACER,RUBRUM,BOWHALL,BOWHALL RED MAPLE,N,Y,4,1500,W 10TH AV,FAIRVIEW,EVEN,1,3,Y,2008-02-13,NA,NA,10-20
17905,555,W 12TH AV,ACER,RUBRUM,NA,RED MAPLE,N,N,4,500,W 12TH AV,FAIRVIEW,ODD,4,10,Y,NA,-123.115716,49.260489,40-50
131074,2668,ASH ST,QUERCUS,RUBRA,NA,RED OAK,N,N,7,2600,ASH ST,FAIRVIEW,EVEN,5,21,Y,NA,-123.117498,49.261436,50-60
134711,1545,W 12TH AV,ACER,RUBRUM,BOWHALL,BOWHALL RED MAPLE,N,N,3,1500,W 12TH AV,FAIRVIEW,ODD,1,3,Y,2008-11-27,-123.139761,49.260875,10-20
105064,2310,ASH ST,FRAXINUS,OXYCARPA,RAYWOOD,RAYWOOD ASH,N,N,4,2300,ASH ST,FAIRVIEW,EVEN,3,10,Y,2006-11-23,-123.117354,49.264825,30-40
122638,590,W 12TH AV,ACER,RUBRUM,RED SUNSET,RED SUNSET RED MAPLE,N,N,G,500,W 12TH AV,FAIRVIEW,EVEN,4,14,Y,NA,-123.116997,49.260342,40-50
122639,590,W 12TH AV,ACER,RUBRUM,RED SUNSET,RED SUNSET RED MAPLE,N,N,G,500,W 12TH AV,FAIRVIEW,EVEN,4,13,Y,NA,-123.11712,49.260344,40-50
122640,590,W 12TH AV,ACER,RUBRUM,RED SUNSET,RED SUNSET RED MAPLE,N,N,G,500,W 12TH AV,FAIRVIEW,EVEN,4,12,Y,NA,-123.117242,49.26035,40-50
122643,550,W 12TH AV,ACER,RUBRUM,RED SUNSET,RED SUNSET RED MAPLE,N,N,G,500,W 12TH AV,FAIRVIEW,EVEN,2,7,Y,NA,-123.116341,49.260331,20-30
122646,550,W 12TH AV,ACER,RUBRUM,RED SUNSET,RED SUNSET RED MAPLE,N,N,G,500,W 12TH AV,FAIRVIEW,EVEN,4,12,Y,NA,-123.116602,49.260333,40-50
122651,628,W 12TH AV,FAGUS,SYLVATICA,NA,EUROPEAN BEECH,N,N,G,600,W 12TH AV,FAIRVIEW,EVEN,2,3,Y,NA,-123.118401,49.260369,20-30
122652,628,W 12TH AV,FAGUS,SYLVATICA,NA,EUROPEAN BEECH,N,N,G,600,W 12TH AV,FAIRVIEW,EVEN,4,19,Y,NA,-123.118534,49.260372,40-50
122661,655,W 12TH AV,FAGUS,SYLVATICA,NA,EUROPEAN BEECH,N,N,G,600,W 12TH AV,FAIRVIEW,ODD,5,20,Y,NA,-123.11884,49.260533,50-60
122666,655,W 12TH AV,FAGUS,SYLVATICA,NA,EUROPEAN BEECH,N,N,B,600,W 12TH AV,FAIRVIEW,ODD,5,14,Y,NA,-123.118246,49.260556,50-60
124479,1626,W 10TH AV,CATALPA,BIGNONIOIDES,NA,COMMON CATALPA,N,N,B,1600,W 10TH AV,FAIRVIEW,EVEN,6,46,Y,NA,-123.141689,49.262617,60-70
124984,2335,ASH ST,FRAXINUS,SPECIES,NA,ASH SPECIES,N,N,3,2300,ASH ST,FAIRVIEW,ODD,4,8.5,Y,NA,-123.117539,49.264742,40-50
125061,2345,ASH ST,FRAXINUS,SPECIES,NA,ASH SPECIES,N,N,3,2300,ASH ST,FAIRVIEW,ODD,2,9,Y,NA,-123.117542,49.264664,20-30
257259,700,W 10TH AV,AMELANCHIER,GRANDIFLORA X,AUTUMN BRILLIANCE,APPLE SERVICEBERRY,N,N,7,700,W 10TH AV,FAIRVIEW,EVEN,1,3,Y,NA,-123.120532,49.262297,10-20
257280,1355,W 12TH AV,ACER,FREEMANI   X,SCARLET SENTINEL,FREEMAN'S S.S. MAPLE,N,N,C,1300,W 12TH AV,FAIRVIEW,ODD,1,3,Y,2018-03-15,-123.13519,49.260789,10-20
263311,925,W 10TH AV,FAGUS,SYLVATICA,DAWYCKII,DAWYCK'S BEECH,N,N,4,900,W 10TH AV,FAIRVIEW,ODD,2,3,Y,NA,NA,NA,20-30
263316,955,W 10TH AV,FAGUS,SYLVATICA,DAWYCKII,DAWYCK'S BEECH,N,N,4,900,W 10TH AV,FAIRVIEW,ODD,2,3,Y,NA,NA,NA,20-30
263318,820,W 10TH AV,FAGUS,SYLVATICA,DAWYCKII,DAWYCK'S BEECH,N,N,4,800,W 10TH AV,FAIRVIEW,EVEN,2,3,Y,NA,NA,NA,20-30
263320,820,W 10TH AV,FAGUS,SYLVATICA,DAWYCKII,DAWYCK'S BEECH,N,N,4,800,W 10TH AV,FAIRVIEW,EVEN,2,3,Y,NA,NA,NA,20-30
263322,818,W 10TH AV,FAGUS,SYLVATICA,DAWYCKII,DAWYCK'S BEECH,N,N,4,800,W 10TH AV,FAIRVIEW,EVEN,2,3,Y,NA,NA,NA,20-30
263325,975,W 10TH AV,FAGUS,SYLVATICA,DAWYCKII,DAWYCK'S BEECH,N,N,4,900,W 10TH AV,FAIRVIEW,ODD,2,3,N,NA,NA,NA,20-30
263349,866,W 10TH AV,FAGUS,SYLVATICA,DAWYCKII,DAWYCK'S BEECH,N,N,8,800,W 10TH AV,FAIRVIEW,EVEN,2,3,Y,NA,-123.123599,49.262342,20-30
263795,675,W 10TH AV,ULMUS,AMERICANA,NA,AMERICAN ELM,N,N,6,2500,ASH ST,FAIRVIEW,ODD,6,28,Y,NA,NA,NA,60-70
263867,890,W 12TH AV,ACER,RUBRUM,NA,RED MAPLE,N,N,B,800,W 12TH AV,FAIRVIEW,EVEN,4,16,Y,NA,NA,NA,40-50
263887,750,W 12TH AV,ACER,RUBRUM,FRANK JR,SCARLET MAPLE FRANK JR,N,N,8,700,W 12TH AV,FAIRVIEW,EVEN,3,9,Y,NA,NA,NA,30-40
263894,750,W 12TH AV,ACER,RUBRUM,FRANK JR,SCARLET MAPLE FRANK JR,N,N,5,700,W 12TH AV,FAIRVIEW,EVEN,3,8.5,Y,NA,NA,NA,30-40
263895,750,W 12TH AV,ACER,RUBRUM,FRANK JR,SCARLET MAPLE FRANK JR,N,N,4,700,W 12TH AV,FAIRVIEW,EVEN,3,8,Y,NA,NA,NA,30-40
263897,750,W 12TH AV,ACER,RUBRUM,FRANK JR,SCARLET MAPLE FRANK JR,N,N,2,700,W 12TH AV,FAIRVIEW,EVEN,3,6,Y,NA,NA,NA,30-40
264089,820,W 12TH AV,NYSSA,SYLVATICA,NA,TUPELO,N,N,3,800,W 12TH AV,FAIRVIEW,EVEN,1,3,Y,NA,-123.12213,49.260444,10-20
265270,1450,W 12TH AV,FAGUS,SYLVATICA,DAWYCKII,DAWYCK'S BEECH,N,N,C,1400,W 12TH AV,FAIRVIEW,EVEN,1,3,Y,NA,-123.137838,49.260672,10-20
265483,2836,ASH ST,FRAXINUS,EXCELSIOR,NA,EUROPEAN ASH,N,N,7,2800,ASH ST,FAIRVIEW,EVEN,4,20,Y,NA,NA,NA,40-50
265484,2836,ASH ST,FRAXINUS,EXCELSIOR,NA,EUROPEAN ASH,N,N,7,2800,ASH ST,FAIRVIEW,EVEN,4,20,Y,NA,NA,NA,40-50
265673,1405,W 12TH AV,NYSSA,SYLVATICA,NA,TUPELO,N,N,C,1400,W 12TH AV,FAIRVIEW,ODD,1,3,Y,NA,NA,NA,10-20
265676,1465,W 12TH AV,NYSSA,SYLVATICA,NA,TUPELO,N,N,C,1400,W 12TH AV,FAIRVIEW,ODD,1,3,Y,NA,-123.137649,49.260842,10-20
265677,1465,W 12TH AV,NYSSA,SYLVATICA,NA,TUPELO,N,N,C,1400,W 12TH AV,FAIRVIEW,ODD,1,3,Y,NA,-123.137117,49.260833,10-20
265678,1465,W 12TH AV,NYSSA,SYLVATICA,NA,TUPELO,N,N,C,1400,W 12TH AV,FAIRVIEW,ODD,1,3,Y,NA,-123.136956,49.260831,10-20
265679,1465,W 12TH AV,NYSSA,SYLVATICA,NA,TUPELO,N,N,C,1400,W 12TH AV,FAIRVIEW,ODD,1,3,Y,NA,NA,NA,10-20
199863,1245,W 12TH AV,ACER,RUBRUM,NORTHWOOD,NORTHWOOD RED MAPLE,N,N,4,1200,W 12TH AV,FAIRVIEW,ODD,3,7,Y,2002-11-01,-123.132574,49.260733,30-40
199865,1295,W 12TH AV,ACER,RUBRUM,NORTHWOOD,NORTHWOOD RED MAPLE,N,N,4,1200,W 12TH AV,FAIRVIEW,ODD,2,7.5,Y,2002-11-01,-123.133555,49.260747,20-30
199876,1745,W 12TH AV,ACER,PLATANOIDES,DRUMMONDI,SILVER VARIEGATED NORWAY MAPLE,N,N,8,1700,W 12TH AV,FAIRVIEW,ODD,2,4,Y,2003-02-24,-123.144578,49.260931,20-30
200886,1636,W 10TH AV,ACER,RUBRUM,BOWHALL,BOWHALL RED MAPLE,N,N,B,1600,W 10TH AV,FAIRVIEW,EVEN,2,7,Y,2004-03-16,-123.141946,49.262622,20-30
205384,1116,W 12TH AV,ACER,FREEMANI   X,AUTUMN BLAZE,AUTUMN BLAZE RED MAPLE,N,Y,4,1100,W 12TH AV,FAIRVIEW,EVEN,3,5,Y,2004-11-10,-123.129604,49.260567,30-40
205385,1126,W 12TH AV,ACER,FREEMANI   X,AUTUMN BLAZE,AUTUMN BLAZE RED MAPLE,N,Y,4,1100,W 12TH AV,FAIRVIEW,EVEN,2,9,Y,2004-11-10,-123.129741,49.260569,20-30
205387,1150,W 12TH AV,ACER,FREEMANI   X,AUTUMN BLAZE,AUTUMN BLAZE RED MAPLE,N,Y,4,1100,W 12TH AV,FAIRVIEW,EVEN,4,5,Y,2004-11-10,-123.130155,49.260575,40-50
205389,1156,W 12TH AV,ACER,FREEMANI   X,AUTUMN BLAZE,AUTUMN BLAZE RED MAPLE,N,Y,4,1100,W 12TH AV,FAIRVIEW,EVEN,4,6,Y,2004-11-10,-123.13049,49.260581,40-50
205390,1176,W 12TH AV,ACER,FREEMANI   X,AUTUMN BLAZE,AUTUMN BLAZE RED MAPLE,N,Y,4,1100,W 12TH AV,FAIRVIEW,EVEN,4,6,Y,2004-11-10,-123.130658,49.260583,40-50
205391,1176,W 12TH AV,ACER,FREEMANI   X,AUTUMN BLAZE,AUTUMN BLAZE RED MAPLE,N,Y,4,1100,W 12TH AV,FAIRVIEW,EVEN,4,5,Y,2004-11-10,-123.130863,49.260589,40-50
205392,1190,W 12TH AV,ACER,FREEMANI   X,AUTUMN BLAZE,AUTUMN BLAZE RED MAPLE,N,Y,4,1100,W 12TH AV,FAIRVIEW,EVEN,4,7.5,Y,2004-11-10,-123.131045,49.260592,40-50
224640,655,W 12TH AV,FAGUS,SYLVATICA,DAWYCKII,DAWYCK'S BEECH,N,N,NA,600,W 12TH AV,FAIRVIEW,ODD,1,4.5,Y,2008-04-01,-123.119728,49.260544,10-20
225434,550,W 12TH AV,ACER,FREEMANI   X,AUTUMN BLAZE,AUTUMN BLAZE RED MAPLE,N,N,NA,500,W 12TH AV,FAIRVIEW,EVEN,1,5.5,Y,2009-03-04,-123.116724,49.260336,10-20
190357,2532,ASH ST,ACER,RUBRUM,OCTOBER GLORY,OCTOBER GLORY RED MAPLE,N,N,7,2500,ASH ST,FAIRVIEW,EVEN,1,4,Y,2002-01-03,-123.117439,49.262914,10-20
190844,2970,OAK ST,PRUNUS,CERASIFERA,NIGRA,NIGHT PURPLE LEAF PLUM,N,N,B,2900,OAK ST,FAIRVIEW,EVEN,1,3,Y,2002-01-25,-123.126446,49.258781,10-20
191192,500,W 10TH AV,ULMUS,AMERICANA,NA,AMERICAN ELM,N,N,10,500,W 10TH AV,FAIRVIEW,EVEN,4,9,Y,NA,-123.115867,49.262214,40-50
191647,2970,OAK ST,MAGNOLIA,KOBUS,NA,KOBUS MAGNOLIA,N,N,B,2900,OAK ST,FAIRVIEW,EVEN,2,6,Y,2002-03-04,-123.126601,49.258892,20-30
192497,2425,OAK ST,CARPINUS,BETULUS,FASTIGIATA,PYRAMIDAL EUROPEAN HORNBEAM,N,N,8,2400,OAK ST,FAIRVIEW,ODD,1,3,Y,2002-04-10,NA,NA,10-20
161484,2970,OAK ST,PRUNUS,CERASIFERA,NIGRA,NIGHT PURPLE LEAF PLUM,N,N,B,2900,OAK ST,FAIRVIEW,EVEN,1,7.25,Y,2002-01-25,-123.126531,49.258781,10-20
161909,1375,W 10TH AV,CHAMAECYPARIS,LAWSONIANA,NA,LAWSON CYPRESS/PORT ORFORD CED,N,N,B,1600,W 10TH AV,FAIRVIEW,ODD,5,14,Y,NA,NA,NA,50-60
162037,1646,W 10TH AV,ACER,FREEMANI   X,SCARLET SENTINEL,FREEMAN'S S.S. MAPLE,N,N,B,1600,W 10TH AV,FAIRVIEW,EVEN,2,7,Y,1997-03-24,-123.142211,49.262628,20-30
162058,600,W 10TH AV,CHAMAECYPARIS,SPECIES,NA,FALSECYPRESS SPECIES,Y,N,B,2500,ASH ST,FAIRVIEW,ODD,5,6,Y,NA,NA,NA,50-60
229717,3099,OAK ST,ACER,TRUNCATUM,PACIFIC SUNSET,PACIFIC SUNSET MAPLE,N,N,9,3000,OAK ST,FAIRVIEW,ODD,1,3,Y,2010-11-17,-123.127103,49.257942,10-20
231032,555,W 12TH AV,ACER,RUBRUM,NA,RED MAPLE,N,N,4,500,W 12TH AV,FAIRVIEW,ODD,4,10,Y,NA,-123.116805,49.260503,40-50
211743,550,W 12TH AV,ACER,FREEMANI   X,SCARLET SENTINEL,FREEMAN'S S.S. MAPLE,N,Y,C,500,W 12TH AV,FAIRVIEW,EVEN,1,7,Y,2006-02-28,-123.116467,49.260333,10-20
220867,3087,OAK ST,ACER,RUBRUM,NA,RED MAPLE,N,N,9,3000,OAK ST,FAIRVIEW,ODD,2,3,Y,2006-11-23,-123.126944,49.258467,20-30
220885,2217,ASH ST,SYRINGA,RETICULATA,IVORY SILK,TREE LILAC,N,N,3,2200,ASH ST,FAIRVIEW,ODD,3,5,Y,2006-11-23,-123.117506,49.265614,30-40
223128,818,W 10TH AV,CERCIDIPHYLLUM,JAPONICUM,NA,KATSURA TREE,N,Y,8,800,W 10TH AV,FAIRVIEW,EVEN,2,3,Y,2010-02-09,NA,NA,20-30
190758,1298,W 10TH AV,PRUNUS,LUSITANICA,NA,PORTUGUESE LAUREL,N,N,B,1200,W 10TH AV,FAIRVIEW,EVEN,2,10,Y,NA,-123.13357,49.262486,20-30
192499,2425,OAK ST,CARPINUS,BETULUS,FASTIGIATA,PYRAMIDAL EUROPEAN HORNBEAM,N,N,8,2400,OAK ST,FAIRVIEW,ODD,1,3,Y,2002-04-10,NA,NA,10-20
153701,701,W 10TH AV,SORBUS,AMERICANA,NA,AMERICAN MOUNTAIN ASH,Y,N,7,700,W 10TH AV,FAIRVIEW,ODD,2,10,Y,NA,NA,NA,20-30
154428,1695,W 10TH AV,ACER,PLATANOIDES,NA,NORWAY MAPLE,N,N,B,1600,W 10TH AV,FAIRVIEW,ODD,5,32,Y,NA,-123.143242,49.262783,50-60
152017,1750,W 10TH AV,ROBINIA,PSEUDOACACIA,NA,BLACK LOCUST,N,N,B,1700,W 10TH AV,FAIRVIEW,EVEN,7,72,Y,NA,-123.144442,49.262658,70-80
154429,1695,W 10TH AV,ACER,PLATANOIDES,NA,NORWAY MAPLE,N,N,B,1600,W 10TH AV,FAIRVIEW,ODD,5,18,Y,NA,-123.143112,49.262783,50-60
154430,1695,W 10TH AV,ACER,PLATANOIDES,NA,NORWAY MAPLE,N,N,B,1600,W 10TH AV,FAIRVIEW,ODD,5,37,Y,NA,-123.143001,49.262778,50-60
154537,1200,W 10TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,Y,N,B,1200,W 10TH AV,FAIRVIEW,EVEN,3,6,Y,NA,-123.131595,49.262458,30-40
154538,1200,W 10TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,Y,N,B,1200,W 10TH AV,FAIRVIEW,EVEN,3,10,Y,NA,-123.131665,49.262458,30-40
162036,835,W 10TH AV,ULMUS,AMERICANA,BRANDON,BRANDON ELM,N,N,7,800,W 10TH AV,FAIRVIEW,ODD,2,9,Y,1999-02-08,-123.122796,49.262422,20-30
253563,1366,W 12TH AV,ACER,FREEMANI   X,SCARLET SENTINEL,FREEMAN'S S.S. MAPLE,N,N,C,1300,W 12TH AV,FAIRVIEW,EVEN,1,3,Y,2018-03-15,NA,NA,10-20
261968,1115,W 10TH AV,RHUS,SPECIES,NA,SUMAC SPECIES,N,N,B,1100,W 10TH AV,FAIRVIEW,ODD,2,5,Y,NA,NA,NA,20-30
263309,925,W 10TH AV,ACER,MACROPHYLLUM,NA,BIGLEAF MAPLE,N,N,B,900,W 10TH AV,FAIRVIEW,ODD,5,16,Y,NA,NA,NA,50-60
263310,925,W 10TH AV,CARPINUS,BETULUS,NA,EUROPEAN HORNBEAM,N,N,B,900,W 10TH AV,FAIRVIEW,ODD,2,3,Y,NA,NA,NA,20-30
263313,925,W 10TH AV,CARPINUS,BETULUS,NA,EUROPEAN HORNBEAM,N,N,5,900,W 10TH AV,FAIRVIEW,ODD,2,3,Y,NA,NA,NA,20-30
263314,935,W 10TH AV,CARPINUS,BETULUS,NA,EUROPEAN HORNBEAM,N,N,8,900,W 10TH AV,FAIRVIEW,ODD,2,3,Y,NA,NA,NA,20-30
263317,955,W 10TH AV,FAGUS,SYLVATICA,DAWYCKII,DAWYCK'S BEECH,N,N,4,900,W 10TH AV,FAIRVIEW,ODD,2,3,Y,NA,NA,NA,20-30
263323,835,W 10TH AV,CARPINUS,BETULUS,NA,EUROPEAN HORNBEAM,N,N,6,800,W 10TH AV,FAIRVIEW,ODD,2,3,Y,NA,NA,NA,20-30
263324,969,W 10TH AV,FAGUS,SYLVATICA,DAWYCKII,DAWYCK'S BEECH,N,N,4,900,W 10TH AV,FAIRVIEW,ODD,2,3,Y,NA,NA,NA,20-30
263326,975,W 10TH AV,FAGUS,SYLVATICA,DAWYCKII,DAWYCK'S BEECH,N,N,4,900,W 10TH AV,FAIRVIEW,ODD,2,3,Y,NA,NA,NA,20-30
263347,866,W 10TH AV,FAGUS,SYLVATICA,DAWYCKII,DAWYCK'S BEECH,N,N,4,800,W 10TH AV,FAIRVIEW,EVEN,2,3,Y,NA,-123.123321,49.262339,20-30
263861,820,W 12TH AV,QUERCUS,SPECIES,NA,OAK SPECIES,N,N,3,800,W 12TH AV,FAIRVIEW,EVEN,3,7,Y,NA,NA,NA,30-40
263864,890,W 12TH AV,ACER,RUBRUM,NA,RED MAPLE,N,N,B,800,W 12TH AV,FAIRVIEW,EVEN,4,12,Y,NA,NA,NA,40-50
263888,750,W 12TH AV,ACER,RUBRUM,FRANK JR,SCARLET MAPLE FRANK JR,N,N,8,700,W 12TH AV,FAIRVIEW,EVEN,3,8.5,Y,NA,NA,NA,30-40
263892,750,W 12TH AV,ACER,RUBRUM,FRANK JR,SCARLET MAPLE FRANK JR,N,N,7,700,W 12TH AV,FAIRVIEW,EVEN,3,8.5,Y,NA,NA,NA,30-40
263893,750,W 12TH AV,ACER,RUBRUM,FRANK JR,SCARLET MAPLE FRANK JR,N,N,6,700,W 12TH AV,FAIRVIEW,EVEN,3,8.5,Y,NA,NA,NA,30-40
263898,750,W 12TH AV,ACER,RUBRUM,FRANK JR,SCARLET MAPLE FRANK JR,N,N,2,700,W 12TH AV,FAIRVIEW,EVEN,3,7,Y,NA,NA,NA,30-40
206855,2829,ASH ST,FRAXINUS,AMERICANA,AUTUMN APPLAUSE,AUTUMN APPLAUSE ASH,N,N,4,2800,ASH ST,FAIRVIEW,ODD,4,9.5,N,NA,-123.117693,49.260036,40-50
206857,2829,ASH ST,FRAXINUS,AMERICANA,AUTUMN APPLAUSE,AUTUMN APPLAUSE ASH,N,N,4,2800,ASH ST,FAIRVIEW,ODD,4,13,Y,NA,-123.117684,49.260203,40-50
206858,2829,ASH ST,FRAXINUS,AMERICANA,AUTUMN APPLAUSE,AUTUMN APPLAUSE ASH,N,N,6,2800,ASH ST,FAIRVIEW,ODD,3,13.5,N,NA,-123.117682,49.260283,30-40
265264,1366,W 12TH AV,FAGUS,SYLVATICA,DAWYCKII,DAWYCK'S BEECH,N,N,C,1300,W 12TH AV,FAIRVIEW,EVEN,1,3,Y,NA,-123.135488,49.260644,10-20
265265,1366,W 12TH AV,FAGUS,SYLVATICA,DAWYCKII,DAWYCK'S BEECH,N,N,C,1300,W 12TH AV,FAIRVIEW,EVEN,1,3,Y,NA,-123.135333,49.260644,10-20
265266,1366,W 12TH AV,FAGUS,SYLVATICA,DAWYCKII,DAWYCK'S BEECH,N,N,C,1300,W 12TH AV,FAIRVIEW,EVEN,1,3,Y,NA,-123.135188,49.260644,10-20
265269,1450,W 12TH AV,FAGUS,SYLVATICA,DAWYCKII,DAWYCK'S BEECH,N,N,C,1400,W 12TH AV,FAIRVIEW,EVEN,1,3,Y,NA,-123.137699,49.260672,10-20
265674,1405,W 12TH AV,NYSSA,SYLVATICA,NA,TUPELO,N,N,C,1400,W 12TH AV,FAIRVIEW,ODD,1,3,Y,NA,NA,NA,10-20
54107,1364,W 10TH AV,ACER,RUBRUM,BOWHALL,BOWHALL RED MAPLE,N,N,3,1300,W 10TH AV,FAIRVIEW,EVEN,1,3,Y,2008-11-25,-123.135264,49.262539,10-20
54122,1384,W 10TH AV,ACER,RUBRUM,BOWHALL,BOWHALL RED MAPLE,N,N,3,1300,W 10TH AV,FAIRVIEW,EVEN,1,3,Y,2008-11-25,-123.135638,49.262542,10-20
54124,1396,W 10TH AV,ACER,PLATANOIDES,EMERALD QUEEN,EMERALD QUEEN NORWAY MAPLE,N,N,8,1300,W 10TH AV,FAIRVIEW,EVEN,1,3,Y,2008-11-25,-123.135926,49.262553,10-20
57280,2524,ASH ST,ULMUS,AMERICANA,NA,AMERICAN ELM,N,N,7,2500,ASH ST,FAIRVIEW,EVEN,6,27,Y,NA,-123.117438,49.263014,60-70
57283,575,W 10TH AV,ULMUS,AMERICANA,NA,AMERICAN ELM,N,N,7,2500,ASH ST,FAIRVIEW,EVEN,5,24,Y,NA,-123.117446,49.262681,50-60
57288,2639,ASH ST,QUERCUS,RUBRA,NA,RED OAK,Y,N,7,2600,ASH ST,FAIRVIEW,ODD,4,20,Y,NA,-123.11763,49.261869,40-50
57293,2638,ASH ST,QUERCUS,RUBRA,NA,RED OAK,N,N,7,2600,ASH ST,FAIRVIEW,EVEN,5,26,Y,NA,-123.11748,49.261964,50-60
57303,2786,ASH ST,QUERCUS,RUBRA,NA,RED OAK,Y,N,7,2700,ASH ST,FAIRVIEW,EVEN,6,23,Y,NA,-123.117499,49.261319,60-70
57305,2786,ASH ST,QUERCUS,RUBRA,NA,RED OAK,Y,N,7,2700,ASH ST,FAIRVIEW,EVEN,6,28,Y,NA,-123.117512,49.260989,60-70
57306,2786,ASH ST,QUERCUS,RUBRA,NA,RED OAK,Y,N,7,2700,ASH ST,FAIRVIEW,EVEN,6,22.5,Y,NA,-123.117524,49.260681,60-70
57308,2836,ASH ST,FRAXINUS,EXCELSIOR,NA,EUROPEAN ASH,N,N,7,2800,ASH ST,FAIRVIEW,EVEN,4,18,Y,NA,NA,NA,40-50
57309,2836,ASH ST,FRAXINUS,EXCELSIOR,NA,EUROPEAN ASH,N,N,7,2800,ASH ST,FAIRVIEW,EVEN,4,13,Y,NA,-123.117562,49.259672,40-50
57313,2920,ASH ST,CATALPA,HYBRIDA X,NA,HYBRID CATALPA,N,N,7,2900,ASH ST,FAIRVIEW,EVEN,2,6,Y,NA,-123.117574,49.259392,20-30
91042,1047,W 12TH AV,PYRUS,CALLERYANA,CHANTICLEER,CHANTICLEER PEAR,N,N,5,1000,W 12TH AV,FAIRVIEW,MED,1,3,Y,2005-03-30,-123.127899,49.260603,10-20
91045,1055,W 12TH AV,PYRUS,CALLERYANA,CHANTICLEER,CHANTICLEER PEAR,N,N,5,1000,W 12TH AV,FAIRVIEW,MED,1,3,Y,2005-03-30,-123.128062,49.260603,10-20
247886,1160,W 10TH AV,ACER,RUBRUM,BOWHALL,BOWHALL RED MAPLE,N,N,B,1100,W 10TH AV,FAIRVIEW,EVEN,1,3,Y,2013-12-08,NA,NA,10-20
248174,700,W 10TH AV,CARPINUS,BETULUS,FASTIGIATA,PYRAMIDAL EUROPEAN HORNBEAM,N,N,7,700,W 10TH AV,FAIRVIEW,EVEN,3,19,Y,2015-01-05,-123.121101,49.262306,30-40
169008,590,W 12TH AV,FRAXINUS,AMERICANA,AUTUMN APPLAUSE,AUTUMN APPLAUSE ASH,N,N,8,2800,ASH ST,FAIRVIEW,EVEN,2,8,Y,1999-12-03,-123.117548,49.260058,20-30
